id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24774208,"Άνετο και όμορφο διαμέρισμα,στο κέντρο της Αθήνας.",119849224,Γιάννης,,ΠΕΤΡΑΛΩΝΑ,37.97127,23.70833,Entire home/apt,35,3,9,2019-06-22,0.44,1,176
24775064,panos place,187318172,Παναγιώτης,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98973,23.76762,Entire home/apt,30,2,24,2019-06-18,1.27,1,12
24778753,Luxury apartment in the center of Athens,40485503,Nondas,,ΚΟΛΩΝΑΚΙ,37.97793,23.74247,Entire home/apt,70,1,12,2020-01-04,0.60,1,341
24779365,Nice& Cozy Flat 1min from the Heart of Athens.WiFi,145335984,Fioralda,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99348,23.72895,Entire home/apt,28,1,143,2019-12-24,7.00,1,270
24779583,★SLEEPERS PROPERTIES★ Athens Way Apartment,18254123,Nikos & Kostas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98996,23.728,Entire home/apt,40,2,11,2019-10-09,0.56,6,334
24784621,Funky Pop Thiseio apartment for 2,116040571,Iosif,,ΘΗΣΕΙΟ,37.97516,23.71525,Entire home/apt,32,2,102,2020-01-02,4.94,1,84
24784822,Comfortable Apartment in Athens,187402312,Alex,,ΠΑΤΗΣΙΑ,38.01148,23.73338,Entire home/apt,30,1,46,2019-12-03,2.48,1,197
24787515,ATHENS CENTER STUDIO,187419252,Anastasia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96523,23.73227,Entire home/apt,35,3,102,2020-01-02,5.13,1,143
24789511,"★ HEART OF ATHENS, Central Athens Apartment",4160537,Edgar,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98328,23.71984,Entire home/apt,45,2,67,2019-10-19,3.26,1,362
24791264,Sunny apartment in the heart of Athens,187440867,Ilias,,ΠΕΤΡΑΛΩΝΑ,37.9718,23.7131,Entire home/apt,35,1,16,2019-12-31,0.83,1,69
24793263,Cozy quiet private place near Acropolis,187450796,Penny,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95863,23.73109,Private room,40,2,1,2018-06-11,0.05,1,88
24796480,Victoria Grand Palace Apartments,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99352,23.72992,Entire home/apt,113,1,23,2019-12-27,1.20,87,357
24797054,Victoria Super Paradise apartments #4,182755179,Bookiko,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99144,23.73006,Entire home/apt,75,1,13,2019-11-06,0.76,87,365
24797283,Victoria Super Paradise apartments #5,182755179,Bookiko,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99316,23.73096,Entire home/apt,72,1,2,2019-06-17,0.13,87,365
24801304,"Newly renovated, sunny and cosy flat",24642585,Myriam,,ΣΤΑΔΙΟ,37.96817,23.7438,Entire home/apt,80,2,9,2018-11-12,0.44,1,352
24802481,A cosy artistic penthouse with view of Akropolis,67073961,Kiki,,ΚΟΛΩΝΟΣ,37.98841,23.71538,Entire home/apt,35,2,101,2020-01-06,4.92,1,331
24803417,The CiTY ViBES home,132057113,Plan-O,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00007,23.73234,Entire home/apt,60,2,7,2019-10-24,0.38,6,270
24804202,Athenian Style Apartment,135482892,Home+,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9641,23.73047,Entire home/apt,108,1,7,2019-11-03,0.35,88,323
24817226,Modern Athens Flat / 5minMetro / Balcony,11898939,Panos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9626,23.72693,Entire home/apt,85,1,74,2020-01-08,3.59,2,350
24818083,Pella's Sweet Home,187623956,Pella,,ΚΥΨΕΛΗ,37.99866,23.73399,Entire home/apt,30,2,2,2018-06-20,0.10,1,102
24818462,Beautiful Studio 2 - Heart of Athens,89588884,Anna & Emmanuel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98519,23.73265,Entire home/apt,30,1,56,2020-01-12,2.75,5,355
24819517,"Design loft in the heart of Athens, Omonoia",65714690,Home,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98356,23.72594,Entire home/apt,62,2,19,2019-08-16,0.98,26,0
24819547,The Acropolis Garden House in Historic Plaka,187633767,Sade,,ΑΚΡΟΠΟΛΗ,37.97197,23.72852,Entire home/apt,450,2,31,2019-11-30,1.57,2,292
24819594,"Appartment, near the station kato patisia(line 1)",187636943,Φανη,,ΝΙΡΒΑΝΑ,38.01025,23.72169,Entire home/apt,28,1,23,2019-06-08,1.17,1,134
24821765,Old Athenian Farmhouse,187650154,Vassilis,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99846,23.72028,Entire home/apt,45,2,0,,,1,180
24823003,Your Apartment  at the center of Athens!,187657059,George,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98576,23.73914,Entire home/apt,29,1,9,2019-04-19,0.46,1,192
24823302,Fivos Luxury suite,135482892,Home+,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97422,23.73278,Entire home/apt,132,1,12,2019-11-08,0.60,88,316
24824676,Cozy appartment just 10 minutes from Acropolis,8846042,Sotiris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96358,23.71973,Entire home/apt,50,5,3,2018-07-23,0.15,1,0
24825239,Apartment with garden in Athens,128643217,Pavlos,,ΓΟΥΔΙ,37.98607,23.76441,Entire home/apt,40,2,2,2019-07-22,0.11,1,5
24827939,Hector Luxury Suite,135482892,Home+,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97449,23.73161,Entire home/apt,132,1,7,2019-07-09,0.34,88,301
24828296,Minimal luxury in quiet area of central Athens!!,103781554,Stavros,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01667,23.73808,Entire home/apt,35,2,59,2019-12-30,2.91,1,0
24831194,Lena's place,12035006,Lena,,ΠΑΓΚΡΑΤΙ,37.96701,23.74699,Entire home/apt,60,3,26,2019-08-28,1.30,1,0
24831904,Central luxury three bedroom Ambelokipi apartment,187720552,Marianna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98998,23.76396,Entire home/apt,60,180,4,2018-09-01,0.21,28,178
24838108,MODERN AND COZY APPARTMENT,187772213,Kyriaki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98725,23.74265,Entire home/apt,80,2,7,2019-03-03,0.35,1,364
24849718,Family apartment in Athens,180415497,Μάριος,,ΠΑΤΗΣΙΑ,38.01562,23.7375,Entire home/apt,25,2,26,2019-08-01,1.35,1,86
24850070,The New Chic Apt next to Kallimarmaro Stadium,184055654,Dimitris,,ΣΤΑΔΙΟ,37.96968,23.74239,Entire home/apt,80,2,3,2018-06-11,0.15,4,231
24850243,Grandma's Chic & Bright Athenian home with a Patio,1653525,Nikos,,ΠΕΤΡΑΛΩΝΑ,37.9684,23.70669,Entire home/apt,40,2,86,2019-12-23,4.22,15,353
24852173,#9 Funky prvt. room w. prvt. bath near Acropolis,6094270,Johanna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97895,23.72759,Private room,32,1,82,2019-12-02,4.08,1,167
24853914,Athens - Panormou Apartment 1,16842834,Dora,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98921,23.75896,Entire home/apt,90,2,5,2019-10-06,0.25,8,365
24858976,Spiros' remarkable Center of Athens penthouse.,187474679,Σπύρος,,ΠΕΤΡΑΛΩΝΑ,37.96683,23.70983,Entire home/apt,40,1,26,2019-12-15,1.33,1,152
24859546,Warm & Spacious Apt in Athens,1167063,Dimi David,,ΙΛΙΣΙΑ,37.97613,23.75176,Entire home/apt,52,2,43,2019-12-26,2.13,41,314
24861763,Just Under Acropolis,31290848,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97438,23.72923,Entire home/apt,50,2,28,2019-07-17,1.37,8,276
24863420,Stylish Athenian Flat,31290848,Nasos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98707,23.7221,Entire home/apt,39,2,83,2019-11-23,4.06,8,334
24869040,P.S. VICTORIA,188002485,Pavlos Sofia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9944,23.72502,Entire home/apt,30,1,89,2019-12-10,4.40,1,292
24870138,Historical City Center of Athens!,117778727,Elena - Athina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96763,23.73042,Entire home/apt,60,2,29,2019-12-14,1.44,3,207
24870714,The FRESH CENTRAL next to PANATHENIUM stadium.,33548769,Danny,,ΠΑΓΚΡΑΤΙ,37.9726,23.74369,Entire home/apt,69,1,9,2019-10-09,0.47,15,365
24878335,Διαμέρισμα φοιτητικό,185302304,Βιβή,,ΓΚΥΖΗ,37.99513,23.74832,Entire home/apt,29,10,0,,,1,0
24880776,Vintage flat with view just 5' walk to Acropolis,127779989,Thanos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96589,23.72401,Entire home/apt,84,1,0,,,1,91
24880934,Cycladic Style Apt in Athens,1167063,Dimi David,,ΙΛΙΣΙΑ,37.97539,23.75157,Entire home/apt,49,2,4,2019-09-08,0.23,41,347
24897622,Williamhouse003,179743969,William,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99675,23.72878,Entire home/apt,70,2,7,2018-11-20,0.35,1,364
24897971,Athens Loft View Parthenon,43664039,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98014,23.72423,Entire home/apt,51,1,137,2019-12-27,7.54,3,353
24903281,Plaka's Villa with Breathtaking Acropolis View,111388086,Nikolaos,,ΑΚΡΟΠΟΛΗ,37.97181,23.72983,Entire home/apt,450,2,42,2019-10-23,2.08,1,208
24904236,101m² homm Renovated Apartment in Koukaki,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965,23.72558,Entire home/apt,80,2,66,2020-01-04,3.27,100,278
24906638,Golden Oldy,156858328,Lefki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99924,23.7299,Entire home/apt,15,3,38,2020-01-05,1.89,1,191
24908990,Astraea Jacuzzi Loft with Acropolis view,67176539,T&T Real Estate,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98582,23.72304,Entire home/apt,80,2,57,2019-09-29,2.87,1,329
24911358,Bright and Colorful Apartment w/spacious balcony,48590580,Christos,,ΚΥΨΕΛΗ,38.00156,23.74147,Entire home/apt,39,1,36,2020-01-02,1.79,1,365
24911413,Athens Heart Cosy Apartment,188337999,Despina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98781,23.72923,Entire home/apt,29,2,27,2019-09-23,1.34,1,312
24912217,"3 minutes walk to Acropolis, Stylish Apartment",186303019,Theofrastos,,ΖΑΠΠΕΙΟ,37.96889,23.73386,Entire home/apt,77,1,153,2020-01-07,7.52,3,342
24912601,Downtown renovated apt. Your 2nd home in Athens,188346819,Aristos,,ΣΤΑΔΙΟ,37.96702,23.74261,Entire home/apt,55,2,87,2020-01-04,4.45,1,239
24913022,Penthhouse Studio Close to Metro station,134845398,Margarita,,ΚΟΛΩΝΟΣ,37.99971,23.71965,Entire home/apt,35,3,0,,,1,269
24913099,The Funky Rabbit central Athens by JJ Hospitality,55670751,Jj,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97424,23.7314,Entire home/apt,47,1,8,2019-09-02,0.39,41,357
24913223,Designer Flat w/ garden - central hipster hood,25092228,Jack,,ΣΤΑΔΙΟ,37.96623,23.73812,Entire home/apt,45,2,58,2020-01-03,2.88,2,365
24913383,"""Centro histórico"" Αthens",129082656,Olympia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96757,23.72643,Entire home/apt,54,2,5,2018-07-30,0.25,2,174
24913799,"Cozy Central 2 BDRΜ Apartment, 3 min to Acropolis",186303019,Theofrastos,,ΖΑΠΠΕΙΟ,37.9685,23.73237,Entire home/apt,77,1,173,2020-01-12,8.47,3,1
24914858,Jerry's Apartment in  Akropolis,188173735,Gerasimos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96876,23.72504,Entire home/apt,80,2,8,2019-06-18,0.44,1,144
24923264,Great Apartment in heart of Athens,52186378,Konstantinos,,ΠΕΤΡΑΛΩΝΑ,37.96619,23.70543,Entire home/apt,30,1,8,2019-12-28,0.40,1,314
24924041,"Studio apartment in Mets, near Acropolis, Athens",5096742,Maria Yuki,,ΣΤΑΔΙΟ,37.9659,23.73509,Entire home/apt,35,2,84,2020-01-04,4.39,1,201
24930039,Beautiful quiet apartment near Acropolis,188482329,Gianis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9616,23.72973,Entire home/apt,60,2,0,,,1,91
24930160,A22 Comfort Pristine Suite for two right @ center,188478211,Pristine Urban Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97931,23.731,Entire home/apt,56,2,112,2019-12-15,5.56,13,357
24932985,A21 Quiet and Lux dream Suite right at the center!,188478211,Pristine Urban Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97974,23.73055,Entire home/apt,77,2,95,2020-01-09,4.70,13,322
24934395,AthensHom,20502831,Richard,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99865,23.72853,Private room,37,2,13,2019-05-25,0.70,1,90
24936729,Island in the sky! Acropolis and city views!,123074489,Homer & Isabella,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96287,23.72074,Entire home/apt,39,1,209,2020-01-13,10.54,15,343
24940514,alopekis 13 : Adorable Kolonaki Apartment in Great Location!,188550865,Vivi,,ΚΟΛΩΝΑΚΙ,37.97824,23.7432,Entire home/apt,80,2,23,2019-12-23,1.14,1,287
24942511,“RESORT” IN ATHENS CENTER - KOLONAKI,188557728,Petros,,ΛΥΚΑΒΗΤΤΟΣ,37.98211,23.74638,Entire home/apt,135,2,49,2019-12-07,2.53,1,81
24945385,Pagrati Park Front Studio,180896799,HCS HΩRIZΩN Cyprus Services,,ΠΑΓΚΡΑΤΙ,37.96712,23.74586,Entire home/apt,35,3,1,2018-12-28,0.08,7,198
24950993,Small and cosy with Acropolis & Lycabettus view!,101701935,Nina,,ΠΑΓΚΡΑΤΙ,37.96717,23.75324,Entire home/apt,35,2,52,2019-12-27,6.90,1,313
24951180,Lemon House,16625455,Maria,,ΠΕΤΡΑΛΩΝΑ,37.97237,23.71512,Entire home/apt,50,1,85,2019-10-10,4.48,2,0
24952581,Retro flat right next to Panepistimio metro stn,59335151,Athanasios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97852,23.73619,Entire home/apt,55,5,37,2019-11-12,1.86,1,0
24953798,Cozy bedroom in the heart of Athens,182136720,Natasha,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98591,23.73765,Private room,23,4,29,2019-10-28,1.44,2,0
24955353,Classy Penthouse w/ Acropolis & 360 terrace view,7996184,Lia,,ΘΗΣΕΙΟ,37.97516,23.71366,Entire home/apt,140,2,89,2019-12-27,4.47,3,342
24956558,Eva's Urban Apt in Athens • 6' to Transit Station,65714690,Home,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99036,23.72528,Entire home/apt,32,2,4,2019-05-26,0.20,26,311
24960870,CALYPSO,55996307,Panayiotis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00492,23.72987,Entire home/apt,35,2,2,2018-09-24,0.11,2,12
24964386,Stylish Neoclassical House in the Heart of Athens,157116290,V/A,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72767,Entire home/apt,132,1,138,2020-01-01,7.39,1,298
24966447,ATHENS *BLUE GRAND SUITE *DI GIORGIO CENTRAL APT**,53254627,Giorgio,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98687,23.73955,Entire home/apt,50,1,210,2020-01-08,10.48,2,329
24967363,Purple- Lux studio 2' from metro Petralona.,47617379,Athens Houses,,ΠΕΤΡΑΛΩΝΑ,37.96527,23.71123,Entire home/apt,35,3,36,2019-12-03,1.92,7,342
24967871,Acropolis Koukaki Newly Renovated 55sq.m Apartment,167885566,Anna & Sofia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96577,23.72425,Entire home/apt,65,1,12,2019-03-08,0.60,2,240
24972329,"Near Acropolis, modern apartment",68775485,Emy,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96271,23.72404,Entire home/apt,30,1,24,2019-09-20,1.38,2,90
24973416,Acropolis Cozy Apartment,188808233,Παντελής,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9679,23.72601,Entire home/apt,50,3,47,2019-12-02,2.34,1,119
24975376,Cozy room with view near the center of Athens,18930594,Maria,,ΓΚΥΖΗ,37.99126,23.74871,Private room,25,2,47,2019-10-10,2.40,1,162
24977346,A newly and stylish apartment in the City Centre,188830282,Antonis,,ΚΟΛΩΝΑΚΙ,37.98187,23.75221,Entire home/apt,43,1,40,2019-12-02,2.12,1,365
24977601,Spacious&Sunny Kolonaki Apt 5mins metro/ACx3/1.5BT,50066739,Gheorghos,,ΚΟΛΩΝΑΚΙ,37.97761,23.74293,Entire home/apt,110,2,19,2019-09-07,0.95,2,365
24977735,Cosy renovated apartment near metro Panormoy!,51660776,Lefteris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99405,23.76849,Entire home/apt,34,2,20,2019-06-25,1.21,1,105
24978909,Cozy and sunny apartment for families/big groups,73157083,Georgianna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99822,23.76733,Entire home/apt,40,1,4,2018-07-31,0.20,1,0
24981338,Your Place to be!,131574364,Roxana,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95463,23.72449,Entire home/apt,30,2,30,2019-10-01,1.49,1,288
24981983,Renovated apartment near Kallimarmaro,54947287,Grigoris,,ΠΑΓΚΡΑΤΙ,37.97073,23.74249,Entire home/apt,46,1,19,2019-12-17,0.94,1,239
24986072,URBAN LOFT WITH BALCONY ACROSS THE ACROPOLIS,26757528,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97611,23.72429,Entire home/apt,90,2,43,2019-11-10,2.21,1,321
24988709,"5th floor loft in Exarcheia, amazing city view!",154301094,Tegea,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9841,23.73576,Entire home/apt,29,1,18,2019-11-28,1.00,5,61
24989766,"Acropolis view,6th floor Penthouse(metro 700m.)",45813012,Alexandra,,ΚΟΛΩΝΟΣ,37.98887,23.71679,Entire home/apt,70,3,11,2019-11-14,0.55,2,259
24991059,"Bohemian, sunny appartment with Acropolis balcony",188927719,Kiralina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97357,23.73063,Entire home/apt,65,3,26,2019-10-25,1.44,1,0
24993881,"Comfort apartment in Athens 3
Sauna suite",47815648,Central Comfort,,ΝΙΡΒΑΝΑ,38.00845,23.72603,Entire home/apt,41,1,68,2019-11-22,3.38,4,353
24998130,Isogio diamerisma me thea to palio psixiko,188890000,Eleftherios,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99728,23.7714,Entire home/apt,75,1,0,,,1,180
24998266,"Spacious Apartment in Plaka, Athens (A3)",185155172,Arones,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9727,23.73218,Entire home/apt,50,2,40,2020-01-02,2.08,6,223
25001648,"Sunny, airy room walking distance to everywhere",41248977,İstem,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99136,23.73258,Private room,23,2,12,2018-09-01,0.59,1,134
25003017,Sunny morning apartment,188849080,Dorota,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99616,23.72677,Entire home/apt,25,1,26,2019-08-28,1.29,2,365
25003158,"Athens Suite, 2BR, Metro Station",34981181,George & Panagiota,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98759,23.72104,Entire home/apt,34,3,52,2019-12-26,2.62,3,211
25004510,★Modern Loft | 5 star Panoramic Acropolis view★,144814182,Drope BnB,,ΒΟΤΑΝΙΚΟΣ,37.98316,23.71293,Entire home/apt,59,2,11,2019-12-27,0.55,35,13
25007265,ATHENS HOMES-Full renovated 2 space apartment nº1,189037229,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98073,23.73618,Entire home/apt,80,1,27,2019-12-16,1.34,2,356
25007473,Sky center,51896007,Giannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98554,23.72043,Entire home/apt,29,1,53,2019-12-22,2.64,4,162
25007842,"Magnificent House at Acropolis Hills, Muses House",189046520,Muses,,ΑΚΡΟΠΟΛΗ,37.96445,23.71739,Entire home/apt,100,1,3,2019-07-06,0.15,1,363
25010225,"full renovated  , one room apartment",189037229,Olga,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98087,23.73606,Entire home/apt,80,1,31,2019-08-31,1.54,2,346
25010489,Athens penthouse loft with big furnished balcony,3600854,Giorgos,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01807,23.72668,Entire home/apt,25,3,4,2019-04-03,0.22,5,318
25017442,A23 Lux&sunny beauty with nice balcony@city center,188478211,Pristine Urban Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97809,23.72933,Entire home/apt,67,2,105,2020-01-02,5.22,13,355
25018147,A24 Dream studio with balcony in the ❤ of Athens,188478211,Pristine Urban Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97951,23.72955,Entire home/apt,56,2,106,2020-01-05,5.31,13,361
25019308,Everything one needs in the heart of Athens,50127417,Oriana,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98331,23.72006,Entire home/apt,35,2,52,2019-09-24,2.59,2,365
25023166,Athens-Downtown Modern Apartment(metro 700m.),45813012,Alexandra,,ΚΟΛΩΝΟΣ,37.9877,23.71643,Entire home/apt,45,3,20,2019-07-24,1.05,2,288
25023777,Flat with Roof Garden view Acropolis near Metro,110173888,Georgia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95989,23.72353,Entire home/apt,57,1,48,2019-10-21,2.38,1,318
25025198,Spacious private room with private bathroom,114204971,Aris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99368,23.75926,Private room,19,1,13,2019-06-07,0.65,1,0
25027948,Nice suite 5 min- from Acropolis | Athens,148987216,Silver,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98002,23.73001,Entire home/apt,46,1,61,2019-10-31,3.02,8,364
25033521,-The Great Escape-room with private bath & balcony,139285623,Jasmina,,ΛΥΚΑΒΗΤΤΟΣ,37.98125,23.74046,Private room,22,1,74,2020-01-02,3.75,3,202
25038154,2 Metro stations from Historical center apartment,129860581,Emmanouil,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99,23.7229,Entire home/apt,28,2,46,2019-10-27,2.34,8,314
25041070,KYMA Apartments - Athens Acropolis 14,14635878,Manos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96137,23.72468,Entire home/apt,70,1,4,2020-01-05,0.21,7,335
25042277,Acropolis studio in the top neighborhood of Athens,37407967,Christina,,ΑΚΡΟΠΟΛΗ,37.96824,23.72771,Entire home/apt,35,1,55,2019-08-28,2.72,1,0
25048595,"Ten Minutes to Acropolis, Stylish Base with Dreamy Patio",13380558,Aris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96412,23.72194,Entire home/apt,50,2,116,2020-01-01,5.82,5,202
25061985,"Petit studio next to Acropolis, in Koukaki",65714690,Home,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96581,23.72376,Entire home/apt,40,2,5,2019-11-11,0.30,26,351
25062470,Classy & Charming  1BD Apartment in Kolonaki,20104194,Upstreet,,ΚΟΛΩΝΑΚΙ,37.97914,23.73744,Entire home/apt,80,2,53,2020-01-02,2.66,43,339
25063558,Classy Luminous 1BD Apartment in Kolonaki,20104194,Upstreet,,ΚΟΛΩΝΑΚΙ,37.97879,23.73857,Entire home/apt,75,2,70,2020-01-04,3.52,43,330
25066302,A25 Pristine Suite with cute balcony right @center,188478211,Pristine Urban Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97946,23.73067,Entire home/apt,59,2,89,2020-01-13,4.43,13,358
25067449,Amazing luxury apartment on Koukaki square,58364053,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96249,23.72167,Entire home/apt,110,2,1,2019-04-11,0.11,1,180
25067479,NEW COZY HOUSE,83063050,Stelio,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99299,23.70999,Entire home/apt,35,2,14,2019-08-19,0.71,2,324
25068714,Milonos Apartment,189516321,Katy,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95596,23.71637,Entire home/apt,69,3,5,2019-01-07,0.25,1,349
25070229,"New studio, Between Syntagma and Monastiraki!",189516755,Dan,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98226,23.73711,Entire home/apt,25,1,101,2019-11-11,5.19,3,6
25072284,COLOURS,27724846,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98477,23.71885,Entire home/apt,35,2,37,2020-01-02,1.93,1,290
